"order_id","item_id","customer_id","discount","order_date","rk"
268,3,540,0.1,"2016-06-11",1
18,5,541,0.1,"2016-01-14",1
18,4,541,0.05,"2016-01-14",1
18,3,541,0.1,"2016-01-14",1
18,2,541,0.05,"2016-01-14",1
18,1,541,0.2,"2016-01-14",1
396,1,542,0.1,"2016-08-27",1
396,3,542,0.2,"2016-08-27",1
396,2,542,0.05,"2016-08-27",1
698,3,543,0.05,"2017-02-06",1
698,2,543,0.07,"2017-02-06",1
698,1,543,0.07,"2017-02-06",1
1224,1,544,0.07,"2017-11-03",1
1224,4,544,0.2,"2017-11-03",1
1224,3,544,0.05,"2017-11-03",1
1224,2,544,0.1,"2017-11-03",1
1249,3,545,0.2,"2017-11-17",1
1249,2,545,0.05,"2017-11-17",1
1249,1,545,0.05,"2017-11-17",1
277,1,546,0.2,"2016-06-19",1
277,2,546,0.2,"2016-06-19",1
277,3,546,0.1,"2016-06-19",1
1393,1,547,0.07,"2018-02-14",1
1393,2,547,0.07,"2018-02-14",1
1393,3,547,0.05,"2018-02-14",1
1393,4,547,0.05,"2018-02-14",1
1173,3,548,0.05,"2017-10-08",1
1173,1,548,0.2,"2017-10-08",1
1173,4,548,0.2,"2017-10-08",1
1173,2,548,0.07,"2017-10-08",1
473,1,549,0.07,"2016-09-30",1
639,4,550,0.1,"2017-01-06",1
639,3,550,0.05,"2017-01-06",1
639,2,550,0.05,"2017-01-06",1
639,1,550,0.07,"2017-01-06",1
354,1,551,0.2,"2016-08-03",1
354,2,551,0.05,"2016-08-03",1
16,4,552,0.07,"2016-01-12",1
16,1,552,0.2,"2016-01-12",1
16,2,552,0.05,"2016-01-12",1
16,3,552,0.07,"2016-01-12",1
474,2,553,0.2,"2016-10-01",1
474,1,553,0.05,"2016-10-01",1
1142,4,554,0.2,"2017-09-23",1
1142,5,554,0.05,"2017-09-23",1
1142,3,554,0.05,"2017-09-23",1
1142,2,554,0.1,"2017-09-23",1
1142,1,554,0.07,"2017-09-23",1
467,3,555,0.1,"2016-09-28",1
467,2,555,0.07,"2016-09-28",1
467,4,555,0.07,"2016-09-28",1
467,5,555,0.1,"2016-09-28",1
467,1,555,0.07,"2016-09-28",1
986,3,556,0.07,"2017-06-30",1
986,2,556,0.05,"2017-06-30",1
986,1,556,0.1,"2017-06-30",1
141,1,557,0.2,"2016-03-25",1
194,1,558,0.2,"2016-04-28",1
476,3,559,0.07,"2016-10-01",1
476,1,559,0.07,"2016-10-01",1
476,2,559,0.2,"2016-10-01",1
476,4,559,0.05,"2016-10-01",1
615,4,560,0.1,"2016-12-19",1
615,3,560,0.1,"2016-12-19",1
615,2,560,0.05,"2016-12-19",1
615,1,560,0.07,"2016-12-19",1
628,1,561,0.1,"2016-12-26",1
697,1,562,0.05,"2017-02-06",1
59,3,563,0.1,"2016-02-05",1
59,1,563,0.05,"2016-02-05",1
59,2,563,0.1,"2016-02-05",1
767,1,564,0.1,"2017-03-09",1
767,3,564,0.05,"2017-03-09",1
767,4,564,0.05,"2017-03-09",1
767,2,564,0.07,"2017-03-09",1
313,2,565,0.07,"2016-07-14",1
313,1,565,0.07,"2016-07-14",1
1416,1,566,0.2,"2018-03-03",1
1416,2,566,0.1,"2018-03-03",1
1416,3,566,0.05,"2018-03-03",1
1326,2,567,0.07,"2018-01-01",1
1326,1,567,0.07,"2018-01-01",1
321,4,568,0.2,"2016-07-19",1
321,3,568,0.2,"2016-07-19",1
321,2,568,0.2,"2016-07-19",1
321,1,568,0.2,"2016-07-19",1
524,1,569,0.07,"2016-10-25",1
524,2,569,0.05,"2016-10-25",1
524,3,569,0.2,"2016-10-25",1
524,4,569,0.07,"2016-10-25",1
524,5,569,0.05,"2016-10-25",1
962,1,570,0.07,"2017-06-19",1
962,2,570,0.07,"2017-06-19",1
1237,5,571,0.07,"2017-11-09",1
1237,4,571,0.07,"2017-11-09",1
1237,3,571,0.2,"2017-11-09",1
1237,2,571,0.1,"2017-11-09",1
1237,1,571,0.1,"2017-11-09",1
762,1,572,0.05,"2017-03-08",1
293,2,573,0.2,"2016-06-30",1
293,1,573,0.05,"2016-06-30",1
165,3,574,0.05,"2016-04-08",1
165,2,574,0.2,"2016-04-08",1
165,1,574,0.05,"2016-04-08",1
450,1,575,0.05,"2016-09-21",1
450,3,575,0.1,"2016-09-21",1
450,2,575,0.07,"2016-09-21",1
390,3,576,0.05,"2016-08-22",1
390,2,576,0.07,"2016-08-22",1
390,1,576,0.05,"2016-08-22",1
118,2,577,0.07,"2016-03-12",1
118,3,577,0.07,"2016-03-12",1
118,4,577,0.1,"2016-03-12",1
118,5,577,0.07,"2016-03-12",1
118,1,577,0.07,"2016-03-12",1
403,4,578,0.2,"2016-08-31",1
403,3,578,0.05,"2016-08-31",1
403,2,578,0.2,"2016-08-31",1
403,1,578,0.1,"2016-08-31",1
262,1,579,0.07,"2016-06-08",1
262,2,579,0.05,"2016-06-08",1
1339,1,580,0.07,"2018-01-11",1
580,5,581,0.2,"2016-11-30",1
580,4,581,0.07,"2016-11-30",1
580,3,581,0.2,"2016-11-30",1
580,2,581,0.07,"2016-11-30",1
580,1,581,0.2,"2016-11-30",1
1033,2,582,0.1,"2017-07-30",1
1033,3,582,0.07,"2017-07-30",1
1033,1,582,0.07,"2017-07-30",1
38,5,583,0.07,"2016-01-25",1
38,4,583,0.1,"2016-01-25",1
38,3,583,0.2,"2016-01-25",1
38,2,583,0.07,"2016-01-25",1
38,1,583,0.05,"2016-01-25",1
346,3,584,0.1,"2016-08-01",1
346,2,584,0.2,"2016-08-01",1
346,4,584,0.05,"2016-08-01",1
346,5,584,0.05,"2016-08-01",1
346,1,584,0.07,"2016-08-01",1
940,1,585,0.2,"2017-06-12",1
510,1,586,0.1,"2016-10-17",1
75,2,587,0.07,"2016-02-14",1
75,1,587,0.1,"2016-02-14",1
75,3,587,0.2,"2016-02-14",1
1027,1,588,0.1,"2017-07-26",1
1027,2,588,0.05,"2017-07-26",1
1096,1,589,0.1,"2017-08-27",1
999,2,590,0.05,"2017-07-12",1
999,1,590,0.07,"2017-07-12",1
204,2,591,0.1,"2016-05-04",1
204,1,591,0.07,"2016-05-04",1
780,1,592,0.1,"2017-03-15",1
1202,1,593,0.05,"2017-10-24",1
1343,3,594,0.2,"2018-01-13",1
1343,4,594,0.2,"2018-01-13",1
1343,2,594,0.05,"2018-01-13",1
1343,1,594,0.05,"2018-01-13",1
1343,5,594,0.1,"2018-01-13",1
1434,4,595,0.07,"2018-03-14",1
1434,3,595,0.1,"2018-03-14",1
1434,2,595,0.1,"2018-03-14",1
1434,1,595,0.2,"2018-03-14",1
1070,3,596,0.05,"2017-08-17",1
1070,2,596,0.1,"2017-08-17",1
1070,1,596,0.2,"2017-08-17",1
848,1,597,0.07,"2017-04-18",1
848,2,597,0.2,"2017-04-18",1
848,3,597,0.2,"2017-04-18",1
848,4,597,0.07,"2017-04-18",1
1123,2,598,0.1,"2017-09-13",1
1123,1,598,0.07,"2017-09-13",1
1422,1,599,0.07,"2018-03-05",1
1422,2,599,0.2,"2018-03-05",1
1422,3,599,0.05,"2018-03-05",1
202,2,600,0.05,"2016-05-03",1
202,3,600,0.05,"2016-05-03",1
202,4,600,0.05,"2016-05-03",1
202,1,600,0.07,"2016-05-03",1
1453,1,601,0.1,"2018-03-20",1
1071,1,602,0.2,"2017-08-17",1
405,2,603,0.1,"2016-08-31",1
405,3,603,0.07,"2016-08-31",1
405,1,603,0.2,"2016-08-31",1
1319,1,604,0.07,"2017-12-27",1
1319,2,604,0.2,"2017-12-27",1
899,3,605,0.2,"2017-05-20",1
899,2,605,0.1,"2017-05-20",1
899,1,605,0.1,"2017-05-20",1
695,1,606,0.1,"2017-02-05",1
695,2,606,0.2,"2017-02-05",1
799,3,607,0.07,"2017-03-27",1
799,4,607,0.1,"2017-03-27",1
799,5,607,0.07,"2017-03-27",1
799,1,607,0.1,"2017-03-27",1
799,2,607,0.05,"2017-03-27",1
49,1,608,0.07,"2016-01-31",1
905,2,609,0.05,"2017-05-23",1
905,1,609,0.1,"2017-05-23",1
905,3,609,0.2,"2017-05-23",1
905,4,609,0.2,"2017-05-23",1
164,1,610,0.05,"2016-04-07",1
164,2,610,0.05,"2016-04-07",1
164,3,610,0.1,"2016-04-07",1
954,1,611,0.1,"2017-06-17",1
73,3,612,0.07,"2016-02-12",1
73,1,612,0.07,"2016-02-12",1
73,5,612,0.2,"2016-02-12",1
73,4,612,0.07,"2016-02-12",1
73,2,612,0.05,"2016-02-12",1
517,1,613,0.07,"2016-10-21",1
682,2,614,0.2,"2017-01-29",1
682,1,614,0.2,"2017-01-29",1
682,3,614,0.2,"2017-01-29",1
228,5,615,0.05,"2016-05-17",1
228,4,615,0.2,"2016-05-17",1
228,3,615,0.1,"2016-05-17",1
228,2,615,0.07,"2016-05-17",1
228,1,615,0.2,"2016-05-17",1
179,2,616,0.1,"2016-04-17",1
179,1,616,0.05,"2016-04-17",1
179,4,616,0.2,"2016-04-17",1
179,5,616,0.1,"2016-04-17",1
179,3,616,0.2,"2016-04-17",1
1145,1,617,0.07,"2017-09-25",1
948,5,618,0.2,"2017-06-15",1
948,4,618,0.2,"2017-06-15",1
948,1,618,0.2,"2017-06-15",1
948,2,618,0.1,"2017-06-15",1
948,3,618,0.2,"2017-06-15",1
798,4,619,0.2,"2017-03-26",1
798,1,619,0.1,"2017-03-26",1
798,2,619,0.05,"2017-03-26",1
798,3,619,0.07,"2017-03-26",1
798,5,619,0.05,"2017-03-26",1
1012,2,620,0.2,"2017-07-18",1
1012,1,620,0.07,"2017-07-18",1
995,3,621,0.1,"2017-07-11",1
995,2,621,0.2,"2017-07-11",1
995,1,621,0.1,"2017-07-11",1
330,1,622,0.05,"2016-07-24",1
1465,1,623,0.05,"2018-03-25",1
600,3,624,0.07,"2016-12-09",1
600,2,624,0.2,"2016-12-09",1
600,1,624,0.07,"2016-12-09",1
721,1,625,0.07,"2017-02-16",1
721,2,625,0.1,"2017-02-16",1
721,4,625,0.2,"2017-02-16",1
721,3,625,0.05,"2017-02-16",1
661,1,626,0.07,"2017-01-18",1
661,2,626,0.05,"2017-01-18",1
310,4,627,0.2,"2016-07-12",1
310,3,627,0.2,"2016-07-12",1
310,2,627,0.1,"2016-07-12",1
310,1,627,0.07,"2016-07-12",1
921,1,628,0.2,"2017-05-31",1
921,2,628,0.07,"2017-05-31",1
921,3,628,0.1,"2017-05-31",1
814,4,629,0.05,"2017-04-02",1
814,3,629,0.2,"2017-04-02",1
814,2,629,0.1,"2017-04-02",1
814,1,629,0.1,"2017-04-02",1
111,2,630,0.07,"2016-03-07",1
111,1,630,0.1,"2016-03-07",1
931,2,631,0.2,"2017-06-07",1
931,1,631,0.07,"2017-06-07",1
260,2,632,0.2,"2016-06-06",1
260,1,632,0.2,"2016-06-06",1
260,3,632,0.2,"2016-06-06",1
107,2,633,0.1,"2016-03-06",1
107,1,633,0.2,"2016-03-06",1
612,4,634,0.2,"2016-12-16",1
612,1,634,0.1,"2016-12-16",1
612,2,634,0.1,"2016-12-16",1
612,3,634,0.07,"2016-12-16",1
205,1,635,0.05,"2016-05-04",1
205,2,635,0.1,"2016-05-04",1
24,1,636,0.1,"2016-01-18",1
24,2,636,0.07,"2016-01-18",1
1350,5,637,0.2,"2018-01-15",1
1350,4,637,0.05,"2018-01-15",1
1350,3,637,0.07,"2018-01-15",1
1350,2,637,0.07,"2018-01-15",1
1350,1,637,0.1,"2018-01-15",1
280,2,638,0.07,"2016-06-21",1
280,1,638,0.07,"2016-06-21",1
280,3,638,0.07,"2016-06-21",1
520,2,639,0.2,"2016-10-23",1
520,3,639,0.07,"2016-10-23",1
520,1,639,0.1,"2016-10-23",1
198,1,640,0.05,"2016-05-01",1
198,4,640,0.05,"2016-05-01",1
198,2,640,0.07,"2016-05-01",1
198,3,640,0.2,"2016-05-01",1
198,5,640,0.05,"2016-05-01",1
470,3,641,0.2,"2016-09-30",1
470,1,641,0.05,"2016-09-30",1
470,2,641,0.05,"2016-09-30",1
331,1,642,0.1,"2016-07-24",1
176,1,643,0.07,"2016-04-15",1
176,3,643,0.05,"2016-04-15",1
176,2,643,0.2,"2016-04-15",1
859,2,644,0.1,"2017-04-25",1
859,1,644,0.07,"2017-04-25",1
859,3,644,0.1,"2017-04-25",1
859,4,644,0.1,"2017-04-25",1
859,5,644,0.1,"2017-04-25",1
1000,4,645,0.05,"2017-07-12",1
1000,2,645,0.1,"2017-07-12",1
1000,1,645,0.05,"2017-07-12",1
1000,3,645,0.07,"2017-07-12",1
754,2,646,0.07,"2017-03-06",1
754,1,646,0.07,"2017-03-06",1
754,3,646,0.05,"2017-03-06",1
754,4,646,0.05,"2017-03-06",1
754,5,646,0.2,"2017-03-06",1
1188,1,647,0.1,"2017-10-15",1
1188,2,647,0.2,"2017-10-15",1
1188,3,647,0.1,"2017-10-15",1
91,2,648,0.05,"2016-02-25",1
91,1,648,0.1,"2016-02-25",1
91,3,648,0.07,"2016-02-25",1
91,4,648,0.07,"2016-02-25",1
235,3,649,0.05,"2016-05-24",1
235,1,649,0.07,"2016-05-24",1
235,2,649,0.05,"2016-05-24",1
959,4,650,0.07,"2017-06-18",1
959,3,650,0.05,"2017-06-18",1
959,2,650,0.1,"2017-06-18",1
959,1,650,0.2,"2017-06-18",1
892,1,651,0.1,"2017-05-15",1
892,4,651,0.05,"2017-05-15",1
892,3,651,0.07,"2017-05-15",1
892,2,651,0.2,"2017-05-15",1
1165,2,652,0.07,"2017-10-02",1
1165,1,652,0.07,"2017-10-02",1
793,1,653,0.05,"2017-03-23",1
793,2,653,0.05,"2017-03-23",1
793,3,653,0.05,"2017-03-23",1
614,2,654,0.05,"2016-12-18",1
614,1,654,0.1,"2016-12-18",1
1061,2,655,0.1,"2017-08-15",1
1061,1,655,0.07,"2017-08-15",1
922,1,656,0.2,"2017-05-31",1
922,3,656,0.1,"2017-05-31",1
922,2,656,0.2,"2017-05-31",1
25,2,657,0.2,"2016-01-18",1
25,5,657,0.1,"2016-01-18",1
25,1,657,0.2,"2016-01-18",1
25,3,657,0.2,"2016-01-18",1
25,4,657,0.2,"2016-01-18",1
953,1,658,0.07,"2017-06-16",1
332,1,659,0.05,"2016-07-24",1
708,3,660,0.2,"2017-02-10",1
708,2,660,0.1,"2017-02-10",1
708,1,660,0.07,"2017-02-10",1
874,1,661,0.05,"2017-05-04",1
874,3,661,0.1,"2017-05-04",1
874,4,661,0.07,"2017-05-04",1
874,2,661,0.05,"2017-05-04",1
845,2,662,0.2,"2017-04-17",1
845,1,662,0.2,"2017-04-17",1
845,5,662,0.05,"2017-04-17",1
845,4,662,0.2,"2017-04-17",1
845,3,662,0.05,"2017-04-17",1
1129,1,663,0.2,"2017-09-17",1
1129,2,663,0.2,"2017-09-17",1
1129,3,663,0.05,"2017-09-17",1
521,2,664,0.2,"2016-10-23",1
521,1,664,0.2,"2016-10-23",1
1232,1,665,0.07,"2017-11-06",1
1232,2,665,0.05,"2017-11-06",1
1232,3,665,0.2,"2017-11-06",1
827,3,666,0.2,"2017-04-07",1
827,1,666,0.05,"2017-04-07",1
827,4,666,0.2,"2017-04-07",1
827,2,666,0.2,"2017-04-07",1
442,1,667,0.07,"2016-09-18",1
442,2,667,0.2,"2016-09-18",1
442,3,667,0.2,"2016-09-18",1
89,1,668,0.05,"2016-02-21",1
89,2,668,0.1,"2016-02-21",1
1213,4,669,0.05,"2017-10-27",1
1213,3,669,0.1,"2017-10-27",1
1213,2,669,0.07,"2017-10-27",1
1213,1,669,0.07,"2017-10-27",1
316,1,670,0.2,"2016-07-17",1
316,2,670,0.1,"2016-07-17",1
316,3,670,0.1,"2016-07-17",1
316,4,670,0.2,"2016-07-17",1
316,5,670,0.05,"2016-07-17",1
771,1,671,0.2,"2017-03-11",1
771,2,671,0.2,"2017-03-11",1
716,4,672,0.05,"2017-02-15",1
716,3,672,0.1,"2017-02-15",1
716,2,672,0.07,"2017-02-15",1
716,1,672,0.1,"2017-02-15",1
641,1,673,0.05,"2017-01-07",1
641,2,673,0.2,"2017-01-07",1
641,3,673,0.2,"2017-01-07",1
829,1,674,0.2,"2017-04-09",1
829,2,674,0.1,"2017-04-09",1
1087,1,675,0.07,"2017-08-22",1
1087,2,675,0.07,"2017-08-22",1
1087,5,675,0.2,"2017-08-22",1
1087,4,675,0.07,"2017-08-22",1
1087,3,675,0.1,"2017-08-22",1
528,1,676,0.05,"2016-10-28",1
110,1,677,0.1,"2016-03-06",1
623,1,678,0.07,"2016-12-24",1
134,3,679,0.07,"2016-03-20",1
134,2,679,0.07,"2016-03-20",1
134,1,679,0.1,"2016-03-20",1
1381,2,680,0.1,"2018-02-05",1
1381,1,680,0.2,"2018-02-05",1
664,5,681,0.07,"2017-01-20",1
664,1,681,0.07,"2017-01-20",1
664,2,681,0.07,"2017-01-20",1
664,3,681,0.2,"2017-01-20",1
664,4,681,0.2,"2017-01-20",1
265,1,682,0.2,"2016-06-10",1
601,1,683,0.2,"2016-12-09",1
648,1,684,0.07,"2017-01-09",1
125,1,685,0.1,"2016-03-16",1
480,2,686,0.05,"2016-10-04",1
480,1,686,0.05,"2016-10-04",1
480,3,686,0.07,"2016-10-04",1
981,2,687,0.05,"2017-06-26",1
981,1,687,0.1,"2017-06-26",1
981,3,687,0.07,"2017-06-26",1
981,5,687,0.07,"2017-06-26",1
981,4,687,0.1,"2017-06-26",1
581,1,688,0.07,"2016-12-03",1
1365,1,689,0.07,"2018-01-25",1
1365,2,689,0.07,"2018-01-25",1
1365,3,689,0.05,"2018-01-25",1
774,5,690,0.1,"2017-03-12",1
774,4,690,0.05,"2017-03-12",1
774,3,690,0.2,"2017-03-12",1
774,1,690,0.05,"2017-03-12",1
774,2,690,0.05,"2017-03-12",1
460,1,691,0.05,"2016-09-25",1
460,4,691,0.1,"2016-09-25",1
460,3,691,0.2,"2016-09-25",1
460,2,691,0.07,"2016-09-25",1
1463,1,692,0.05,"2018-03-23",1
1463,2,692,0.05,"2018-03-23",1
143,1,693,0.2,"2016-03-26",1
737,4,694,0.2,"2017-02-27",1
737,3,694,0.07,"2017-02-27",1
737,2,694,0.07,"2017-02-27",1
737,1,694,0.05,"2017-02-27",1
307,1,695,0.05,"2016-07-09",1
19,2,696,0.2,"2016-01-14",1
19,1,696,0.07,"2016-01-14",1
471,2,697,0.05,"2016-09-30",1
471,1,697,0.2,"2016-09-30",1
745,3,698,0.1,"2017-03-01",1
745,2,698,0.2,"2017-03-01",1
745,1,698,0.05,"2017-03-01",1
913,1,699,0.1,"2017-05-27",1
913,2,699,0.05,"2017-05-27",1
787,2,700,0.1,"2017-03-18",1
787,1,700,0.07,"2017-03-18",1
764,3,701,0.07,"2017-03-09",1
764,2,701,0.05,"2017-03-09",1
764,1,701,0.07,"2017-03-09",1
1227,5,702,0.2,"2017-11-04",1
1227,4,702,0.07,"2017-11-04",1
1227,3,702,0.05,"2017-11-04",1
1227,2,702,0.07,"2017-11-04",1
1227,1,702,0.2,"2017-11-04",1
483,1,703,0.07,"2016-10-06",1
441,2,704,0.1,"2016-09-18",1
441,1,704,0.07,"2016-09-18",1
305,1,705,0.07,"2016-07-07",1
305,2,705,0.1,"2016-07-07",1
305,3,705,0.2,"2016-07-07",1
990,4,706,0.1,"2017-07-04",1
990,3,706,0.1,"2017-07-04",1
990,2,706,0.1,"2017-07-04",1
990,1,706,0.2,"2017-07-04",1
569,2,707,0.1,"2016-11-23",1
569,1,707,0.05,"2016-11-23",1
1151,1,708,0.05,"2017-09-29",1
486,2,709,0.05,"2016-10-06",1
486,1,709,0.07,"2016-10-06",1
139,1,710,0.07,"2016-03-23",1
139,2,710,0.07,"2016-03-23",1
610,3,711,0.07,"2016-12-13",1
610,5,711,0.1,"2016-12-13",1
610,4,711,0.07,"2016-12-13",1
610,1,711,0.1,"2016-12-13",1
610,2,711,0.07,"2016-12-13",1
495,1,712,0.2,"2016-10-10",1
495,2,712,0.05,"2016-10-10",1
1308,4,713,0.2,"2017-12-22",1
1308,3,713,0.07,"2017-12-22",1
1308,2,713,0.2,"2017-12-22",1
1308,5,713,0.07,"2017-12-22",1
1308,1,713,0.05,"2017-12-22",1
148,1,714,0.05,"2016-03-28",1
846,1,715,0.05,"2017-04-17",1
846,2,715,0.07,"2017-04-17",1
846,3,715,0.1,"2017-04-17",1
846,4,715,0.05,"2017-04-17",1
846,5,715,0.07,"2017-04-17",1
217,1,716,0.1,"2016-05-11",1
217,2,716,0.1,"2016-05-11",1
217,3,716,0.07,"2016-05-11",1
413,1,717,0.05,"2016-09-02",1
413,2,717,0.1,"2016-09-02",1
413,3,717,0.07,"2016-09-02",1
916,1,718,0.2,"2017-05-28",1
589,1,719,0.05,"2016-12-06",1
1153,2,720,0.05,"2017-09-30",1
1153,1,720,0.1,"2017-09-30",1
505,1,721,0.2,"2016-10-14",1
957,5,722,0.05,"2017-06-17",1
957,4,722,0.07,"2017-06-17",1
957,3,722,0.05,"2017-06-17",1
957,2,722,0.07,"2017-06-17",1
957,1,722,0.05,"2017-06-17",1
992,1,723,0.07,"2017-07-07",1
992,3,723,0.2,"2017-07-07",1
992,4,723,0.2,"2017-07-07",1
992,5,723,0.05,"2017-07-07",1
992,2,723,0.1,"2017-07-07",1
522,1,724,0.07,"2016-10-23",1
522,2,724,0.07,"2016-10-23",1
522,3,724,0.05,"2016-10-23",1
820,1,725,0.05,"2017-04-05",1
434,3,726,0.2,"2016-09-13",1
434,5,726,0.05,"2016-09-13",1
434,1,726,0.05,"2016-09-13",1
434,2,726,0.1,"2016-09-13",1
434,4,726,0.07,"2016-09-13",1
195,2,727,0.05,"2016-04-28",1
195,3,727,0.2,"2016-04-28",1
195,4,727,0.2,"2016-04-28",1
195,5,727,0.1,"2016-04-28",1
195,1,727,0.2,"2016-04-28",1
192,4,728,0.07,"2016-04-27",1
192,2,728,0.07,"2016-04-27",1
192,1,728,0.1,"2016-04-27",1
192,3,728,0.05,"2016-04-27",1
192,5,728,0.2,"2016-04-27",1
650,1,729,0.2,"2017-01-11",1
1210,1,730,0.1,"2017-10-26",1
1210,4,730,0.1,"2017-10-26",1
1210,2,730,0.07,"2017-10-26",1
1210,5,730,0.05,"2017-10-26",1
1210,3,730,0.05,"2017-10-26",1
751,1,731,0.05,"2017-03-05",1
294,1,732,0.2,"2016-07-01",1
294,2,732,0.2,"2016-07-01",1
294,4,732,0.2,"2016-07-01",1
294,3,732,0.05,"2016-07-01",1
674,1,733,0.2,"2017-01-27",1
1271,1,734,0.1,"2017-11-27",1
1271,2,734,0.07,"2017-11-27",1
1271,3,734,0.07,"2017-11-27",1
1271,4,734,0.07,"2017-11-27",1
1108,3,735,0.07,"2017-09-03",1
1108,1,735,0.05,"2017-09-03",1
1108,2,735,0.07,"2017-09-03",1
941,2,736,0.05,"2017-06-12",1
941,1,736,0.1,"2017-06-12",1
941,3,736,0.07,"2017-06-12",1
233,4,737,0.07,"2016-05-21",1
233,1,737,0.1,"2016-05-21",1
233,3,737,0.2,"2016-05-21",1
233,2,737,0.1,"2016-05-21",1
1466,4,738,0.05,"2018-03-26",1
1466,3,738,0.2,"2018-03-26",1
1466,2,738,0.05,"2018-03-26",1
1466,1,738,0.07,"2018-03-26",1
548,2,739,0.07,"2016-11-11",1
548,1,739,0.1,"2016-11-11",1
117,1,740,0.2,"2016-03-10",1
117,2,740,0.05,"2016-03-10",1
117,3,740,0.2,"2016-03-10",1
117,4,740,0.05,"2016-03-10",1
683,1,741,0.1,"2017-01-29",1
229,1,742,0.2,"2016-05-19",1
229,2,742,0.1,"2016-05-19",1
229,3,742,0.2,"2016-05-19",1
206,1,743,0.05,"2016-05-04",1
206,2,743,0.2,"2016-05-04",1
1435,1,744,0.07,"2018-03-14",1
1435,2,744,0.2,"2018-03-14",1
1435,3,744,0.1,"2018-03-14",1
1435,4,744,0.07,"2018-03-14",1
669,2,745,0.07,"2017-01-23",1
669,1,745,0.07,"2017-01-23",1
46,1,746,0.1,"2016-01-29",1
1105,3,747,0.07,"2017-09-01",1
1105,2,747,0.2,"2017-09-01",1
1105,1,747,0.05,"2017-09-01",1
1014,2,748,0.05,"2017-07-19",1
1014,1,748,0.2,"2017-07-19",1
1014,3,748,0.1,"2017-07-19",1
1014,4,748,0.05,"2017-07-19",1
1119,1,749,0.1,"2017-09-10",1
1119,2,749,0.05,"2017-09-10",1
1119,3,749,0.2,"2017-09-10",1
344,1,750,0.05,"2016-08-01",1
344,2,750,0.07,"2016-08-01",1
344,3,750,0.2,"2016-08-01",1
991,3,751,0.2,"2017-07-06",1
991,2,751,0.2,"2017-07-06",1
991,1,751,0.2,"2017-07-06",1
1098,1,752,0.1,"2017-08-28",1
529,1,753,0.07,"2016-10-28",1
1456,1,754,0.05,"2018-03-20",1
1456,2,754,0.07,"2018-03-20",1
1456,5,754,0.1,"2018-03-20",1
1456,4,754,0.1,"2018-03-20",1
1456,3,754,0.1,"2018-03-20",1
121,1,755,0.2,"2016-03-14",1
121,2,755,0.1,"2016-03-14",1
121,4,755,0.07,"2016-03-14",1
121,5,755,0.05,"2016-03-14",1
121,3,755,0.1,"2016-03-14",1
178,3,756,0.1,"2016-04-16",1
178,2,756,0.05,"2016-04-16",1
178,4,756,0.07,"2016-04-16",1
178,1,756,0.2,"2016-04-16",1
1146,3,757,0.2,"2017-09-25",1
1146,1,757,0.07,"2017-09-25",1
1146,2,757,0.2,"2017-09-25",1
370,1,758,0.05,"2016-08-15",1
370,2,758,0.1,"2016-08-15",1
536,1,759,0.1,"2016-10-31",1
536,4,759,0.07,"2016-10-31",1
536,2,759,0.1,"2016-10-31",1
536,3,759,0.05,"2016-10-31",1
199,3,760,0.2,"2016-05-01",1
199,2,760,0.07,"2016-05-01",1
199,1,760,0.05,"2016-05-01",1
1330,1,761,0.2,"2018-01-04",1
1330,2,761,0.05,"2018-01-04",1
1330,3,761,0.2,"2018-01-04",1
1330,4,761,0.05,"2018-01-04",1
1330,5,761,0.1,"2018-01-04",1
684,2,762,0.1,"2017-01-31",1
684,1,762,0.07,"2017-01-31",1
149,1,763,0.07,"2016-03-28",1
149,2,763,0.07,"2016-03-28",1
269,4,764,0.05,"2016-06-12",1
269,2,764,0.07,"2016-06-12",1
269,1,764,0.07,"2016-06-12",1
269,3,764,0.05,"2016-06-12",1
1368,3,765,0.2,"2018-01-27",1
1368,2,765,0.07,"2018-01-27",1
1368,1,765,0.1,"2018-01-27",1
123,1,766,0.1,"2016-03-15",1
52,1,767,0.07,"2016-02-03",1
1225,1,768,0.1,"2017-11-04",1
1225,3,768,0.1,"2017-11-04",1
1225,2,768,0.1,"2017-11-04",1
923,1,769,0.05,"2017-05-31",1
923,2,769,0.1,"2017-05-31",1
666,2,770,0.05,"2017-01-21",1
666,1,770,0.2,"2017-01-21",1
1178,1,771,0.07,"2017-10-12",1
1178,4,771,0.05,"2017-10-12",1
1178,3,771,0.05,"2017-10-12",1
1178,2,771,0.2,"2017-10-12",1
789,1,772,0.2,"2017-03-19",1
789,2,772,0.07,"2017-03-19",1
530,2,773,0.07,"2016-10-28",1
530,3,773,0.2,"2016-10-28",1
530,1,773,0.05,"2016-10-28",1
1268,4,774,0.07,"2017-11-26",1
1268,1,774,0.07,"2017-11-26",1
1268,2,774,0.07,"2017-11-26",1
1268,3,774,0.2,"2017-11-26",1
855,3,775,0.2,"2017-04-22",1
855,2,775,0.2,"2017-04-22",1
855,1,775,0.1,"2017-04-22",1
849,1,776,0.2,"2017-04-19",1
1048,1,777,0.1,"2017-08-08",1
1048,2,777,0.1,"2017-08-08",1
1048,3,777,0.05,"2017-08-08",1
1288,4,778,0.07,"2017-12-07",1
1288,3,778,0.1,"2017-12-07",1
1288,2,778,0.2,"2017-12-07",1
1288,1,778,0.2,"2017-12-07",1
