"customer_id","order_id","item_id","quantity","list_price","discount","order_date","rk"
1057,800,5,2,299.99,0.05,"2017-03-27",1
1057,800,4,1,875.99,0.1,"2017-03-27",1
1057,800,3,2,469.99,0.05,"2017-03-27",1
1057,800,2,1,3199.99,0.07,"2017-03-27",1
1057,800,1,2,346.99,0.1,"2017-03-27",1
1058,564,1,1,2899.99,0.2,"2016-11-20",1
1058,564,2,1,529.99,0.2,"2016-11-20",1
1059,843,1,1,619.99,0.1,"2017-04-16",1
1059,843,2,2,599.99,0.1,"2017-04-16",1
1059,843,3,1,1099.99,0.1,"2017-04-16",1
1059,843,4,2,299.99,0.07,"2017-04-16",1
1060,1281,3,1,599.99,0.05,"2017-12-02",1
1060,1281,2,2,3499.99,0.05,"2017-12-02",1
1060,1281,1,1,832.99,0.05,"2017-12-02",1
1061,456,1,2,429.0,0.07,"2016-09-23",1
1061,456,2,1,299.99,0.07,"2016-09-23",1
1062,433,2,1,1549.0,0.2,"2016-09-12",1
1062,433,1,1,469.99,0.1,"2016-09-12",1
1062,433,4,1,2899.99,0.2,"2016-09-12",1
1062,433,3,1,549.99,0.1,"2016-09-12",1
1063,1140,3,2,549.99,0.1,"2017-09-21",1
1063,1140,1,2,1499.99,0.1,"2017-09-21",1
1063,1140,2,2,416.99,0.07,"2017-09-21",1
1063,1140,4,2,4999.99,0.07,"2017-09-21",1
1064,1009,2,1,539.99,0.07,"2017-07-16",1
1064,1009,1,2,299.99,0.07,"2017-07-16",1
1065,1180,1,2,250.99,0.07,"2017-10-13",1
1066,1340,1,1,2599.99,0.2,"2018-01-12",1
1066,1340,2,2,209.99,0.2,"2018-01-12",1
1066,1340,3,2,849.99,0.05,"2018-01-12",1
1067,1164,2,1,647.99,0.05,"2017-10-01",1
1067,1164,1,1,1799.99,0.2,"2017-10-01",1
1067,1164,4,2,539.99,0.05,"2017-10-01",1
1067,1164,3,2,551.99,0.05,"2017-10-01",1
1068,914,2,2,599.99,0.2,"2017-05-28",1
1068,914,1,1,549.99,0.07,"2017-05-28",1
1068,914,3,1,449.99,0.05,"2017-05-28",1
1068,914,4,1,1409.99,0.1,"2017-05-28",1
1069,88,3,1,3999.99,0.1,"2016-02-21",1
1069,88,2,2,1799.99,0.1,"2016-02-21",1
1069,88,1,1,1549.0,0.07,"2016-02-21",1
1070,1006,1,1,599.99,0.07,"2017-07-15",1
1070,1006,2,1,449.99,0.1,"2017-07-15",1
1070,1006,3,2,5499.99,0.07,"2017-07-15",1
1070,1006,4,1,346.99,0.1,"2017-07-15",1
1070,1006,5,1,1409.99,0.1,"2017-07-15",1
1071,408,3,2,749.99,0.07,"2016-09-01",1
1071,408,1,1,449.0,0.2,"2016-09-01",1
1071,408,2,1,999.99,0.07,"2016-09-01",1
1071,408,4,2,429.0,0.2,"2016-09-01",1
1072,748,1,2,599.99,0.1,"2017-03-03",1
1072,748,2,2,149.99,0.05,"2017-03-03",1
1072,748,3,1,1469.99,0.07,"2017-03-03",1
1072,748,4,2,832.99,0.2,"2017-03-03",1
1073,611,1,2,599.99,0.07,"2016-12-15",1
1074,200,2,2,269.99,0.07,"2016-05-01",1
1074,200,1,2,299.99,0.05,"2016-05-01",1
1075,63,2,2,449.0,0.05,"2016-02-07",1
1075,63,1,2,499.99,0.1,"2016-02-07",1
1075,63,3,1,999.99,0.1,"2016-02-07",1
1076,1141,1,1,1799.99,0.1,"2017-09-22",1
1077,1039,1,2,449.0,0.2,"2017-08-02",1
1078,113,3,1,469.99,0.07,"2016-03-08",1
1078,113,2,2,549.99,0.1,"2016-03-08",1
1078,113,5,2,1320.99,0.2,"2016-03-08",1
1078,113,4,1,299.99,0.2,"2016-03-08",1
1078,113,1,2,549.99,0.07,"2016-03-08",1
1079,172,2,1,599.99,0.2,"2016-04-11",1
1079,172,1,1,299.99,0.07,"2016-04-11",1
1080,388,4,1,1680.99,0.1,"2016-08-21",1
1080,388,3,1,749.99,0.07,"2016-08-21",1
1080,388,2,2,269.99,0.07,"2016-08-21",1
1080,388,1,2,449.0,0.2,"2016-08-21",1
1081,691,3,2,2699.99,0.2,"2017-02-04",1
1081,691,4,1,599.99,0.2,"2017-02-04",1
1081,691,1,2,299.99,0.05,"2017-02-04",1
1081,691,2,2,1320.99,0.1,"2017-02-04",1
1082,241,1,1,3999.99,0.2,"2016-05-27",1
1083,1328,1,1,749.99,0.07,"2018-01-02",1
1083,1328,2,2,919.99,0.1,"2018-01-02",1
1083,1328,4,1,749.99,0.1,"2018-01-02",1
1083,1328,5,1,599.99,0.1,"2018-01-02",1
1083,1328,3,1,319.99,0.07,"2018-01-02",1
1084,1361,3,2,1349.0,0.2,"2018-01-22",1
1084,1361,1,2,749.99,0.07,"2018-01-22",1
1084,1361,2,1,4999.99,0.05,"2018-01-22",1
1085,437,1,1,999.99,0.05,"2016-09-16",1
1085,437,3,2,1799.99,0.05,"2016-09-16",1
1085,437,2,1,1549.0,0.05,"2016-09-16",1
1086,1080,5,1,149.99,0.05,"2017-08-19",1
1086,1080,1,1,1632.99,0.2,"2017-08-19",1
1086,1080,2,1,4999.99,0.1,"2017-08-19",1
1086,1080,3,1,5999.99,0.05,"2017-08-19",1
1086,1080,4,2,469.99,0.2,"2017-08-19",1
1087,1143,2,1,1499.99,0.2,"2017-09-24",1
1087,1143,3,2,416.99,0.1,"2017-09-24",1
1087,1143,1,1,299.99,0.2,"2017-09-24",1
1088,1301,2,2,533.99,0.1,"2017-12-16",1
1088,1301,1,2,869.99,0.2,"2017-12-16",1
1088,1301,3,1,1799.99,0.2,"2017-12-16",1
1089,469,1,2,1799.99,0.1,"2016-09-29",1
1089,469,3,2,529.99,0.2,"2016-09-29",1
1089,469,2,1,2899.99,0.07,"2016-09-29",1
1090,1189,2,2,489.99,0.1,"2017-10-15",1
1090,1189,1,1,2699.99,0.07,"2017-10-15",1
1090,1189,3,2,4999.99,0.1,"2017-10-15",1
1091,1205,5,1,209.99,0.1,"2017-10-26",1
1091,1205,4,2,402.99,0.07,"2017-10-26",1
1091,1205,2,2,1409.99,0.2,"2017-10-26",1
1091,1205,1,2,533.99,0.2,"2017-10-26",1
1091,1205,3,1,416.99,0.05,"2017-10-26",1
1092,975,1,2,470.99,0.2,"2017-06-25",1
1093,640,5,2,416.99,0.2,"2017-01-06",1
1093,640,1,2,449.99,0.05,"2017-01-06",1
1093,640,2,1,469.99,0.07,"2017-01-06",1
1093,640,3,1,999.99,0.07,"2017-01-06",1
1093,640,4,2,299.99,0.07,"2017-01-06",1
1094,96,1,1,599.99,0.1,"2016-02-27",1
1094,96,2,1,299.99,0.05,"2016-02-27",1
1095,42,1,1,449.0,0.05,"2016-01-27",1
1096,526,4,1,529.99,0.07,"2016-10-26",1
1096,526,1,2,999.99,0.1,"2016-10-26",1
1096,526,2,1,1799.99,0.1,"2016-10-26",1
1096,526,3,1,269.99,0.05,"2016-10-26",1
1097,690,2,2,1680.99,0.07,"2017-02-03",1
1097,690,1,1,109.99,0.2,"2017-02-03",1
1097,690,3,1,329.99,0.05,"2017-02-03",1
1097,690,4,2,416.99,0.2,"2017-02-03",1
1098,1254,1,1,761.99,0.2,"2017-11-18",1
1098,1254,2,1,349.99,0.2,"2017-11-18",1
1099,1258,2,2,299.99,0.05,"2017-11-20",1
1099,1258,1,2,249.99,0.1,"2017-11-20",1
1100,1115,1,2,349.99,0.2,"2017-09-07",1
1100,1115,2,2,5999.99,0.07,"2017-09-07",1
1100,1115,3,2,349.99,0.07,"2017-09-07",1
1100,1115,4,2,3499.99,0.1,"2017-09-07",1
1101,1462,1,1,89.99,0.2,"2018-03-22",1
1101,1462,4,1,369.99,0.1,"2018-03-22",1
1101,1462,3,1,529.99,0.1,"2018-03-22",1
1101,1462,2,1,499.99,0.07,"2018-03-22",1
1101,1462,5,1,2999.99,0.05,"2018-03-22",1
1102,203,1,1,599.99,0.05,"2016-05-03",1
1102,203,2,2,999.99,0.1,"2016-05-03",1
1102,203,4,2,449.0,0.07,"2016-05-03",1
1102,203,3,2,429.0,0.2,"2016-05-03",1
1103,608,1,2,2899.99,0.2,"2016-12-12",1
1103,608,2,2,3999.99,0.1,"2016-12-12",1
1103,608,3,1,549.99,0.1,"2016-12-12",1
1104,760,2,2,999.99,0.07,"2017-03-07",1
1104,760,1,2,269.99,0.07,"2017-03-07",1
1105,803,3,1,489.99,0.07,"2017-03-28",1
1105,803,2,2,875.99,0.05,"2017-03-28",1
1105,803,1,1,470.99,0.07,"2017-03-28",1
1105,803,4,2,149.99,0.05,"2017-03-28",1
1106,1081,1,2,875.99,0.1,"2017-08-19",1
1107,1230,2,2,549.99,0.07,"2017-11-05",1
1107,1230,1,2,469.99,0.1,"2017-11-05",1
1108,545,1,2,499.99,0.2,"2016-11-08",1
1108,545,2,1,469.99,0.07,"2016-11-08",1
1108,545,3,1,549.99,0.2,"2016-11-08",1
1108,545,4,2,599.99,0.07,"2016-11-08",1
1109,1174,2,1,469.99,0.07,"2017-10-08",1
1109,1174,1,2,470.99,0.2,"2017-10-08",1
1109,1174,3,1,449.99,0.1,"2017-10-08",1
1110,339,2,2,529.99,0.05,"2016-07-28",1
1110,339,1,1,269.99,0.1,"2016-07-28",1
1111,1176,1,1,189.99,0.1,"2017-10-10",1
1112,334,1,2,599.99,0.2,"2016-07-25",1
1112,334,3,2,999.99,0.05,"2016-07-25",1
1112,334,2,1,2999.99,0.05,"2016-07-25",1
1113,740,3,1,1680.99,0.2,"2017-02-28",1
1113,740,1,1,1099.99,0.05,"2017-02-28",1
1113,740,2,2,249.99,0.2,"2017-02-28",1
1113,740,5,2,549.99,0.07,"2017-02-28",1
1113,740,4,1,449.0,0.2,"2017-02-28",1
1114,1192,1,2,549.99,0.1,"2017-10-17",1
1114,1192,3,2,379.99,0.2,"2017-10-17",1
1114,1192,2,2,189.99,0.07,"2017-10-17",1
1115,1007,1,1,599.99,0.2,"2017-07-16",1
1115,1007,2,1,1680.99,0.05,"2017-07-16",1
1115,1007,3,2,329.99,0.1,"2017-07-16",1
1115,1007,4,1,299.99,0.2,"2017-07-16",1
1115,1007,5,2,449.99,0.1,"2017-07-16",1
1116,1429,1,2,659.99,0.2,"2018-03-08",1
1117,1260,2,1,250.99,0.1,"2017-11-22",1
1117,1260,1,1,1799.99,0.1,"2017-11-22",1
1118,1367,2,2,2599.0,0.2,"2018-01-27",1
1118,1367,4,2,549.99,0.05,"2018-01-27",1
1118,1367,1,1,1499.99,0.1,"2018-01-27",1
1118,1367,3,1,1499.0,0.07,"2018-01-27",1
1119,627,1,1,449.0,0.07,"2016-12-25",1
1119,627,2,2,2999.99,0.2,"2016-12-25",1
1119,627,3,1,599.99,0.07,"2016-12-25",1
1120,1186,1,2,1499.99,0.1,"2017-10-14",1
1120,1186,2,1,3499.99,0.07,"2017-10-14",1
1120,1186,3,1,449.99,0.1,"2017-10-14",1
1120,1186,4,1,999.99,0.2,"2017-10-14",1
1121,597,1,2,429.0,0.2,"2016-12-08",1
1121,597,2,1,1799.99,0.07,"2016-12-08",1
1122,1331,4,1,799.99,0.2,"2018-01-05",1
1122,1331,3,2,1799.99,0.1,"2018-01-05",1
1122,1331,2,1,369.99,0.05,"2018-01-05",1
1122,1331,1,1,2599.99,0.05,"2018-01-05",1
1123,978,1,2,449.99,0.05,"2017-06-26",1
1123,978,2,2,499.99,0.2,"2017-06-26",1
1123,978,3,2,449.99,0.05,"2017-06-26",1
1124,144,1,2,1799.99,0.05,"2016-03-26",1
1125,662,1,2,2699.99,0.1,"2017-01-19",1
1125,662,2,2,299.99,0.2,"2017-01-19",1
1125,662,3,2,489.99,0.07,"2017-01-19",1
1125,662,4,1,269.99,0.07,"2017-01-19",1
1125,662,5,2,449.99,0.07,"2017-01-19",1
1126,1384,4,1,349.99,0.05,"2018-02-08",1
1126,1384,3,1,209.99,0.1,"2018-02-08",1
1126,1384,2,2,3199.99,0.1,"2018-02-08",1
1126,1384,1,1,469.99,0.07,"2018-02-08",1
1127,186,1,1,2899.99,0.1,"2016-04-21",1
1127,186,2,1,469.99,0.1,"2016-04-21",1
1128,1099,4,2,209.99,0.1,"2017-08-28",1
1128,1099,3,1,1409.99,0.07,"2017-08-28",1
1128,1099,1,1,489.99,0.1,"2017-08-28",1
1128,1099,2,2,269.99,0.05,"2017-08-28",1
1129,654,2,1,299.99,0.1,"2017-01-14",1
1129,654,1,1,2999.99,0.1,"2017-01-14",1
1129,654,4,2,349.99,0.07,"2017-01-14",1
1129,654,3,2,470.99,0.07,"2017-01-14",1
1130,295,1,2,269.99,0.07,"2016-07-01",1
1131,1460,5,2,999.99,0.07,"2018-03-21",1
1131,1460,4,2,3999.99,0.07,"2018-03-21",1
1131,1460,1,1,4499.99,0.05,"2018-03-21",1
1131,1460,2,1,299.99,0.07,"2018-03-21",1
1131,1460,3,1,749.99,0.05,"2018-03-21",1
1132,1122,3,2,3499.99,0.2,"2017-09-12",1
1132,1122,2,1,749.99,0.1,"2017-09-12",1
1132,1122,1,2,2999.99,0.07,"2017-09-12",1
1132,1122,5,1,619.99,0.1,"2017-09-12",1
1132,1122,4,2,1469.99,0.05,"2017-09-12",1
1133,842,2,1,2299.99,0.1,"2017-04-15",1
1133,842,1,2,1099.99,0.07,"2017-04-15",1
1134,1046,1,1,1559.99,0.07,"2017-08-07",1
1134,1046,2,1,402.99,0.07,"2017-08-07",1
1134,1046,3,1,469.99,0.07,"2017-08-07",1
1134,1046,4,2,1469.99,0.1,"2017-08-07",1
1134,1046,5,2,429.0,0.05,"2017-08-07",1
1135,1469,2,2,849.99,0.05,"2018-03-27",1
1135,1469,3,1,2499.99,0.07,"2018-03-27",1
1135,1469,1,2,799.99,0.2,"2018-03-27",1
1135,1469,4,2,489.99,0.05,"2018-03-27",1
1136,1257,5,1,2899.99,0.1,"2017-11-19",1
1136,1257,3,2,429.0,0.1,"2017-11-19",1
1136,1257,2,1,4999.99,0.05,"2017-11-19",1
1136,1257,1,2,999.99,0.05,"2017-11-19",1
1136,1257,4,1,1469.99,0.05,"2017-11-19",1
1137,704,3,2,489.99,0.07,"2017-02-08",1
1137,704,2,1,3499.99,0.2,"2017-02-08",1
1137,704,1,2,1549.0,0.05,"2017-02-08",1
1138,728,1,1,659.99,0.05,"2017-02-20",1
1138,728,2,1,5499.99,0.1,"2017-02-20",1
1138,728,3,1,349.99,0.1,"2017-02-20",1
1138,728,4,1,4999.99,0.07,"2017-02-20",1
1139,851,2,1,209.99,0.05,"2017-04-20",1
1139,851,1,1,999.99,0.2,"2017-04-20",1
1140,211,2,2,749.99,0.07,"2016-05-07",1
1140,211,1,1,1549.0,0.07,"2016-05-07",1
1141,318,3,1,2999.99,0.05,"2016-07-17",1
1141,318,2,2,499.99,0.2,"2016-07-17",1
1141,318,1,2,269.99,0.1,"2016-07-17",1
1142,1433,1,1,249.99,0.07,"2018-03-11",1
1143,756,1,1,489.99,0.1,"2017-03-06",1
1143,756,2,2,429.0,0.05,"2017-03-06",1
1144,539,3,2,269.99,0.07,"2016-11-02",1
1144,539,2,1,299.99,0.05,"2016-11-02",1
1144,539,1,2,2999.99,0.1,"2016-11-02",1
1145,989,3,1,659.99,0.1,"2017-07-02",1
1145,989,1,1,299.99,0.05,"2017-07-02",1
1145,989,5,1,1320.99,0.1,"2017-07-02",1
1145,989,4,2,109.99,0.07,"2017-07-02",1
1145,989,2,1,999.99,0.1,"2017-07-02",1
1146,451,1,2,269.99,0.05,"2016-09-21",1
1147,168,1,1,469.99,0.1,"2016-04-09",1
1147,168,2,2,1680.99,0.07,"2016-04-09",1
1147,168,3,2,549.99,0.07,"2016-04-09",1
1147,168,4,2,269.99,0.2,"2016-04-09",1
1148,807,5,1,599.99,0.2,"2017-03-30",1
1148,807,4,2,2999.99,0.2,"2017-03-30",1
1148,807,3,2,999.99,0.07,"2017-03-30",1
1148,807,1,2,269.99,0.2,"2017-03-30",1
1148,807,2,1,469.99,0.07,"2017-03-30",1
1149,23,1,2,2899.99,0.05,"2016-01-16",1
1149,23,3,1,269.99,0.2,"2016-01-16",1
1149,23,2,2,299.99,0.1,"2016-01-16",1
1150,1179,3,2,469.99,0.2,"2017-10-12",1
1150,1179,4,1,5999.99,0.07,"2017-10-12",1
1150,1179,1,2,209.99,0.05,"2017-10-12",1
1150,1179,2,2,189.99,0.05,"2017-10-12",1
1151,410,3,2,549.99,0.1,"2016-09-01",1
1151,410,1,1,499.99,0.1,"2016-09-01",1
1151,410,2,2,2999.99,0.05,"2016-09-01",1
1152,765,1,2,2499.99,0.2,"2017-03-09",1
1152,765,5,1,346.99,0.05,"2017-03-09",1
1152,765,4,1,749.99,0.2,"2017-03-09",1
1152,765,3,1,499.99,0.2,"2017-03-09",1
1152,765,2,1,549.99,0.07,"2017-03-09",1
1153,649,4,1,647.99,0.05,"2017-01-10",1
1153,649,3,2,1680.99,0.1,"2017-01-10",1
1153,649,1,2,349.99,0.1,"2017-01-10",1
1153,649,2,1,209.99,0.07,"2017-01-10",1
1154,1444,1,1,209.99,0.1,"2018-03-16",1
1154,1444,2,2,1899.0,0.2,"2018-03-16",1
1155,1217,1,1,749.99,0.05,"2017-10-28",1
1155,1217,2,2,449.99,0.05,"2017-10-28",1
1156,380,2,2,1680.99,0.05,"2016-08-19",1
1156,380,1,1,599.99,0.05,"2016-08-19",1
1157,621,1,2,429.0,0.07,"2016-12-23",1
1158,983,3,1,449.99,0.07,"2017-06-27",1
1158,983,4,2,1099.99,0.07,"2017-06-27",1
1158,983,2,2,599.99,0.2,"2017-06-27",1
1158,983,5,1,189.99,0.05,"2017-06-27",1
1158,983,1,1,3499.99,0.1,"2017-06-27",1
1159,613,1,2,2999.99,0.1,"2016-12-17",1
1159,613,3,1,549.99,0.07,"2016-12-17",1
1159,613,2,2,449.0,0.05,"2016-12-17",1
1160,1088,1,1,489.99,0.1,"2017-08-22",1
1160,1088,4,2,832.99,0.2,"2017-08-22",1
1160,1088,2,1,999.99,0.1,"2017-08-22",1
1160,1088,3,1,469.99,0.07,"2017-08-22",1
1161,1356,3,2,319.99,0.1,"2018-01-19",1
1161,1356,2,2,2999.99,0.1,"2018-01-19",1
1161,1356,1,1,2599.99,0.05,"2018-01-19",1
1162,709,1,2,2699.99,0.05,"2017-02-11",1
1162,709,2,2,339.99,0.07,"2017-02-11",1
1162,709,3,1,1499.99,0.07,"2017-02-11",1
1163,625,4,2,299.99,0.1,"2016-12-25",1
1163,625,3,1,599.99,0.07,"2016-12-25",1
1163,625,1,1,429.0,0.07,"2016-12-25",1
1163,625,2,2,1680.99,0.2,"2016-12-25",1
1164,812,2,1,4999.99,0.2,"2017-04-01",1
1164,812,1,2,299.99,0.1,"2017-04-01",1
1165,99,1,1,269.99,0.2,"2016-02-29",1
1165,99,2,1,269.99,0.2,"2016-02-29",1
1165,99,3,2,499.99,0.05,"2016-02-29",1
1165,99,5,2,299.99,0.2,"2016-02-29",1
1165,99,4,2,3999.99,0.07,"2016-02-29",1
1166,1245,1,1,269.99,0.1,"2017-11-13",1
1167,230,1,2,1680.99,0.07,"2016-05-19",1
1168,242,1,1,999.99,0.2,"2016-05-27",1
1169,551,4,2,529.99,0.2,"2016-11-12",1
1169,551,3,2,1680.99,0.2,"2016-11-12",1
1169,551,2,1,599.99,0.07,"2016-11-12",1
1169,551,1,1,599.99,0.05,"2016-11-12",1
1170,1241,1,1,439.99,0.05,"2017-11-10",1
1170,1241,2,2,416.99,0.05,"2017-11-10",1
1171,1402,1,2,2799.99,0.2,"2018-02-19",1
1171,1402,4,1,289.99,0.07,"2018-02-19",1
1171,1402,3,1,4999.99,0.05,"2018-02-19",1
1171,1402,2,2,2499.99,0.05,"2018-02-19",1
1172,1408,1,2,299.99,0.2,"2018-02-26",1
1172,1408,2,1,749.99,0.2,"2018-02-26",1
1172,1408,3,1,579.99,0.07,"2018-02-26",1
1172,1408,4,2,2599.0,0.2,"2018-02-26",1
1173,55,3,2,529.99,0.2,"2016-02-04",1
1173,55,2,2,499.99,0.2,"2016-02-04",1
1173,55,1,1,269.99,0.05,"2016-02-04",1
1174,85,2,1,449.0,0.07,"2016-02-20",1
1174,85,1,2,2899.99,0.05,"2016-02-20",1
1175,17,2,1,299.99,0.1,"2016-01-12",1
1175,17,3,1,1320.99,0.1,"2016-01-12",1
1175,17,4,2,599.99,0.2,"2016-01-12",1
1175,17,1,1,1799.99,0.07,"2016-01-12",1
1176,1421,1,2,279.99,0.05,"2018-03-05",1
1177,861,2,1,3499.99,0.2,"2017-04-27",1
1177,861,1,2,269.99,0.07,"2017-04-27",1
1178,1131,2,2,551.99,0.05,"2017-09-18",1
1178,1131,1,2,1559.99,0.07,"2017-09-18",1
1179,218,3,1,549.99,0.05,"2016-05-12",1
1179,218,1,2,749.99,0.1,"2016-05-12",1
1179,218,2,1,269.99,0.07,"2016-05-12",1
1180,1231,2,1,659.99,0.07,"2017-11-05",1
1180,1231,1,2,599.99,0.05,"2017-11-05",1
1181,821,1,1,489.99,0.07,"2017-04-05",1
1181,821,2,2,659.99,0.2,"2017-04-05",1
1181,821,3,1,469.99,0.2,"2017-04-05",1
1181,821,4,1,416.99,0.05,"2017-04-05",1
1182,78,2,1,449.0,0.2,"2016-02-16",1
1182,78,3,2,449.0,0.1,"2016-02-16",1
1182,78,1,1,429.0,0.07,"2016-02-16",1
1182,78,4,2,269.99,0.1,"2016-02-16",1
1183,1150,4,2,269.99,0.1,"2017-09-28",1
1183,1150,2,1,349.99,0.05,"2017-09-28",1
1183,1150,1,1,999.99,0.05,"2017-09-28",1
1183,1150,3,2,481.99,0.07,"2017-09-28",1
1184,956,5,2,402.99,0.1,"2017-06-17",1
1184,956,4,2,269.99,0.2,"2017-06-17",1
1184,956,3,2,749.99,0.1,"2017-06-17",1
1184,956,2,1,299.99,0.2,"2017-06-17",1
1184,956,1,2,299.99,0.1,"2017-06-17",1
1185,64,4,2,549.99,0.1,"2016-02-07",1
1185,64,1,2,499.99,0.1,"2016-02-07",1
1185,64,2,2,269.99,0.2,"2016-02-07",1
1185,64,3,2,299.99,0.2,"2016-02-07",1
1186,1376,1,1,1320.99,0.07,"2018-02-01",1
1187,1392,1,2,189.99,0.2,"2018-02-13",1
1187,1392,2,2,899.99,0.05,"2018-02-13",1
1188,1250,2,2,250.99,0.1,"2017-11-17",1
1188,1250,4,2,469.99,0.1,"2017-11-17",1
1188,1250,3,2,599.99,0.05,"2017-11-17",1
1188,1250,1,2,647.99,0.05,"2017-11-17",1
1189,356,3,1,269.99,0.05,"2016-08-04",1
1189,356,2,1,2899.99,0.05,"2016-08-04",1
1189,356,1,2,299.99,0.05,"2016-08-04",1
1190,979,4,1,875.99,0.2,"2017-06-26",1
1190,979,3,2,549.99,0.1,"2017-06-26",1
1190,979,2,2,416.99,0.2,"2017-06-26",1
1190,979,1,1,2699.99,0.05,"2017-06-26",1
1191,1203,2,1,2699.99,0.05,"2017-10-25",1
1191,1203,1,2,469.99,0.07,"2017-10-25",1
1192,136,1,2,3999.99,0.2,"2016-03-21",1
1192,136,2,2,999.99,0.05,"2016-03-21",1
1193,335,3,1,269.99,0.07,"2016-07-25",1
1193,335,2,2,749.99,0.1,"2016-07-25",1
1193,335,1,1,469.99,0.1,"2016-07-25",1
1194,98,4,2,269.99,0.2,"2016-02-28",1
1194,98,1,1,449.0,0.07,"2016-02-28",1
1194,98,2,1,269.99,0.1,"2016-02-28",1
1194,98,3,1,749.99,0.2,"2016-02-28",1
1195,887,2,1,659.99,0.1,"2017-05-13",1
1195,887,1,2,5999.99,0.05,"2017-05-13",1
1196,705,1,1,4999.99,0.1,"2017-02-08",1
1197,1239,1,2,529.99,0.2,"2017-11-09",1
1197,1239,2,1,349.99,0.1,"2017-11-09",1
1197,1239,3,2,469.99,0.1,"2017-11-09",1
1197,1239,4,1,832.99,0.05,"2017-11-09",1
1198,465,1,2,469.99,0.1,"2016-09-28",1
1198,465,2,2,499.99,0.1,"2016-09-28",1
1199,645,2,2,2299.99,0.05,"2017-01-08",1
1199,645,3,1,469.99,0.05,"2017-01-08",1
1199,645,1,1,299.99,0.07,"2017-01-08",1
1199,645,5,2,269.99,0.07,"2017-01-08",1
1199,645,4,2,5299.99,0.07,"2017-01-08",1
1200,170,2,1,549.99,0.05,"2016-04-10",1
1200,170,1,2,549.99,0.1,"2016-04-10",1
1200,170,4,2,449.0,0.05,"2016-04-10",1
1200,170,3,1,3999.99,0.2,"2016-04-10",1
1201,753,5,1,250.99,0.2,"2017-03-05",1
1201,753,2,2,3999.99,0.2,"2017-03-05",1
1201,753,1,2,533.99,0.07,"2017-03-05",1
1201,753,3,2,832.99,0.1,"2017-03-05",1
1201,753,4,1,299.99,0.07,"2017-03-05",1
1202,412,1,1,3999.99,0.1,"2016-09-02",1
1202,412,3,1,429.0,0.1,"2016-09-02",1
1202,412,2,1,549.99,0.07,"2016-09-02",1
1203,813,2,2,329.99,0.2,"2017-04-01",1
1203,813,1,2,349.99,0.1,"2017-04-01",1
1203,813,3,2,469.99,0.2,"2017-04-01",1
1203,813,4,2,599.99,0.07,"2017-04-01",1
1203,813,5,2,416.99,0.05,"2017-04-01",1
1204,8,1,1,269.99,0.05,"2016-01-04",1
1204,8,2,2,599.99,0.07,"2016-01-04",1
1205,300,1,2,599.99,0.1,"2016-07-05",1
1205,300,2,2,2999.99,0.1,"2016-07-05",1
1205,300,4,2,1680.99,0.2,"2016-07-05",1
1205,300,3,1,1549.0,0.1,"2016-07-05",1
1206,880,2,1,299.99,0.1,"2017-05-08",1
1206,880,1,2,2499.99,0.2,"2017-05-08",1
1206,880,5,1,250.99,0.2,"2017-05-08",1
1206,880,4,1,599.99,0.1,"2017-05-08",1
1206,880,3,1,1320.99,0.07,"2017-05-08",1
1207,1223,1,1,551.99,0.05,"2017-11-02",1
1208,605,4,1,1680.99,0.2,"2016-12-10",1
1208,605,3,2,269.99,0.2,"2016-12-10",1
1208,605,2,2,499.99,0.05,"2016-12-10",1
1208,605,1,1,449.0,0.07,"2016-12-10",1
1209,584,5,2,1799.99,0.07,"2016-12-04",1
1209,584,4,1,269.99,0.05,"2016-12-04",1
1209,584,3,1,529.99,0.1,"2016-12-04",1
1209,584,2,1,299.99,0.07,"2016-12-04",1
1209,584,1,1,449.0,0.07,"2016-12-04",1
1210,1062,2,2,470.99,0.2,"2017-08-15",1
1210,1062,3,1,1320.99,0.05,"2017-08-15",1
1210,1062,4,1,549.99,0.2,"2017-08-15",1
1210,1062,1,1,269.99,0.05,"2017-08-15",1
1211,591,3,2,749.99,0.1,"2016-12-06",1
1211,591,2,2,499.99,0.05,"2016-12-06",1
1211,591,1,2,599.99,0.05,"2016-12-06",1
1212,2,2,2,599.99,0.05,"2016-01-01",1
1212,2,1,1,599.99,0.07,"2016-01-01",1
1213,1126,3,2,209.99,0.05,"2017-09-14",1
1213,1126,1,2,469.99,0.1,"2017-09-14",1
1213,1126,2,1,4999.99,0.2,"2017-09-14",1
1214,1348,3,2,4999.99,0.1,"2018-01-15",1
1214,1348,4,1,1799.99,0.07,"2018-01-15",1
1214,1348,1,1,4999.99,0.05,"2018-01-15",1
1214,1348,2,1,5499.99,0.05,"2018-01-15",1
1215,832,3,1,999.99,0.07,"2017-04-11",1
1215,832,2,1,869.99,0.2,"2017-04-11",1
1215,832,4,2,599.99,0.1,"2017-04-11",1
1215,832,1,1,3199.99,0.05,"2017-04-11",1
1216,1299,4,2,875.99,0.2,"2017-12-15",1
1216,1299,3,1,599.99,0.05,"2017-12-15",1
1216,1299,2,1,339.99,0.05,"2017-12-15",1
1216,1299,1,2,269.99,0.1,"2017-12-15",1
1217,431,1,2,269.99,0.2,"2016-09-11",1
1217,431,2,1,469.99,0.1,"2016-09-11",1
1217,431,3,1,449.0,0.2,"2016-09-11",1
1217,431,4,2,269.99,0.07,"2016-09-11",1
